商品id,别名alias,商品链接,商品名称,品类,展示价格,最低价,最高价,商品图,规格信息,SKU明细,热门,推荐,标签,销量,库存,上架状态,详情抓取状态
3846512617,3620hh9nkrym0cw,https://shop114189088.youzan.com/v2/goods/3620hh9nkrym0cw,粉色芭蕾风,蛋糕烘焙,238.0,238.0,308.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/02/06/FufdToz7wF2hztu0ew8B8ydYycnd.jpg"",""size"":""828*829""},{""url"":""https://img.yzcdn.cn/upload_files/2025/02/06/FigfYdNsFMegnvgtYqh9oyWhozcU.jpg"",""size"":""832*1108""}]","[{""name"":""夹心口味选择"",""options"":[{""name"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）""}]},{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":238.0},{""name"":""6寸"",""price"":308.0}]}]","[{""sku_id"":25784687182,""price"":238.0,""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心"",""尺寸"":""5寸""},{""sku_id"":25784687183,""price"":308.0,""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心"",""尺寸"":""6寸""},{""sku_id"":25784687184,""price"":238.0,""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""尺寸"":""5寸""},{""sku_id"":25784687185,""price"":308.0,""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""尺寸"":""6寸""},{""sku_id"":25784687186,""price"":238.0,""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""尺寸"":""5寸""},{""sku_id"":25784687187,""price"":308.0,""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""尺寸"":""6寸""},{""sku_id"":26140196322,""price"":238.0,""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）"",""尺寸"":""5寸""},{""sku_id"":26140196323,""price"":308.0,""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）"",""尺寸"":""6寸""}]",False,False,[],8,40,1,ok
2017621787,2fluqaktmkfu0w4,https://shop114189088.youzan.com/v2/goods/2fluqaktmkfu0w4,工程车（装饰需提前制作 下单前请咨询）,蛋糕烘焙,238.0,238.0,308.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2022/08/20/FoMNIaAaCM6goK03WdklkPmRQ5iy.JPG"",""size"":""3024*3024""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":238.0},{""name"":""6寸"",""price"":308.0}]},{""name"":""夹心口味选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""name"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""}]}]","[{""sku_id"":9760504032,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25787688682,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25787688689,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":26140291446,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""},{""sku_id"":9760504038,""price"":308.0,""尺寸"":""6寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25787688685,""price"":308.0,""尺寸"":""6寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25787688681,""price"":308.0,""尺寸"":""6寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":26140291445,""price"":308.0,""尺寸"":""6寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""}]",False,False,[],9,589,3,ok
5817079926,2x70j3fsnjhtk33,https://shop114189088.youzan.com/v2/goods/2x70j3fsnjhtk33,立体挖掘机（年龄需备注）,蛋糕烘焙,398.0,398.0,398.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2026/05/12/FnMcrKcoRoAMbR1ExMSbASXrFgkZ.jpg"",""size"":""826*1104""},{""url"":""https://img.yzcdn.cn/upload_files/2026/05/12/FpBqL7gIGGPlZf2C09kYfJBNCxvZ.jpg"",""size"":""826*1102""}]","[{""name"":""尺寸"",""options"":[{""name"":""6寸"",""price"":398.0}]},{""name"":""夹心选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""price"":398.0},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""price"":398.0},{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）"",""price"":398.0},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆"",""price"":398.0}]}]","[{""sku_id"":26148097010,""price"":398.0,""尺寸"":""6寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26148097011,""price"":398.0,""尺寸"":""6寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26148097012,""price"":398.0,""尺寸"":""6寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26148097014,""price"":398.0,""尺寸"":""6寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",False,False,[],0,80,1,ok
3564232150,1yj7aknjuh3tkx0,https://shop114189088.youzan.com/v2/goods/1yj7aknjuh3tkx0,汉堡造型小饼干慕斯,甜品,158.0,158.0,158.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2024/11/11/Fo9R6puUUE3NW-WYSYV_AHhhkdYq.jpg"",""size"":""778*778""}]","[{""name"":""口味"",""options"":[{""name"":""巧克力树莓口味"",""price"":158.0},{""name"":""开心果树莓口味"",""price"":158.0}]}]","[{""sku_id"":25717887240,""price"":158.0,""口味"":""巧克力树莓口味""},{""sku_id"":25717887241,""price"":158.0,""口味"":""开心果树莓口味""}]",False,False,[],21,19,1,ok
3045797254,2xgvgo2xwooqgb5,https://shop114189088.youzan.com/v2/goods/2xgvgo2xwooqgb5,迷你Jellycat小草莓,蛋糕烘焙,158.0,158.0,158.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2023/05/05/FlXK7z8CBILoXQrq_j0y1ItCb5Y8.jpg"",""size"":""828*828""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":158.0}]},{""name"":""夹心选择"",""options"":[{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）"",""price"":158.0},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""price"":158.0},{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）"",""price"":158.0},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆"",""price"":158.0}]}]","[{""sku_id"":25500779380,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":25784697703,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25784697704,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140290104,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",False,False,[],38,2999988,3,ok
5817182117,1y4g76e1ud0vczu,https://shop114189088.youzan.com/v2/goods/1y4g76e1ud0vczu,日照金山,蛋糕烘焙,248.0,248.0,318.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2026/05/12/Fgqzkdk9oYCxohNbskRKH8Yr9tzN.jpg"",""size"":""832*1108""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":248.0},{""name"":""6寸"",""price"":318.0}]},{""name"":""夹心选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]}]","[{""sku_id"":26148093598,""price"":248.0,""尺寸"":""5寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26148093599,""price"":248.0,""尺寸"":""5寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26148176101,""price"":248.0,""尺寸"":""5寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26148176102,""price"":248.0,""尺寸"":""5寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":26148176103,""price"":318.0,""尺寸"":""6寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26148176104,""price"":318.0,""尺寸"":""6寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26148176106,""price"":318.0,""尺寸"":""6寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26148176107,""price"":318.0,""尺寸"":""6寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",False,False,[],1,159,1,ok
3849935592,2olu4pqk3fwvcg9,https://shop114189088.youzan.com/v2/goods/2olu4pqk3fwvcg9,春意盎然（配件需提前制作，下单前请咨询）,配件,268.0,268.0,338.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/02/09/Fnd4xNGjo456EV3Jvgn6ZAf046pg.jpg"",""size"":""826*827""},{""url"":""https://img.yzcdn.cn/upload_files/2025/02/09/FkEoGW3EXnTofvXBeeQijFzmYVW0.jpg"",""size"":""826*826""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":268.0},{""name"":""6寸"",""price"":338.0}]},{""name"":""夹心口味选择"",""options"":[{""name"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）""}]}]","[{""sku_id"":25786392936,""price"":268.0,""尺寸"":""5寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":25786392937,""price"":268.0,""尺寸"":""5寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25786392938,""price"":268.0,""尺寸"":""5寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140185974,""price"":268.0,""尺寸"":""5寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）""},{""sku_id"":25786392942,""price"":338.0,""尺寸"":""6寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":25786392943,""price"":338.0,""尺寸"":""6寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25786392944,""price"":338.0,""尺寸"":""6寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140185975,""price"":338.0,""尺寸"":""6寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）""}]",False,False,[],9,39,1,ok
3898913377,3evu5oy5ytf146v,https://shop114189088.youzan.com/v2/goods/3evu5oy5ytf146v,毛毡生日帽（1个）单拍不送,配件,3.0,3.0,3.0,"[{""url"":""https://img01.yzcdn.cn/upload_files/2025/02/28/Fp0PPL4NxLZ5Z57w5kBFru_jndci.jpg"",""size"":""824*618""},{""url"":""https://img01.yzcdn.cn/upload_files/2025/02/28/Fnl7NGPfo7C9AlPAVjXRbmfy38tQ.jpg"",""size"":""771*772""},{""url"":""https://img01.yzcdn.cn/upload_files/2025/02/28/FtRoAdVcdDViAbi3j8GPalo7tAMK.jpg"",""size"":""756*756""}]","[{""name"":""款式"",""options"":[{""name"":""蓝色"",""price"":3.0},{""name"":""粉色"",""price"":3.0}]}]","[{""sku_id"":25806482335,""price"":3.0,""款式"":""蓝色""},{""sku_id"":25806482336,""price"":3.0,""款式"":""粉色""}]",False,False,[],28,170,1,ok
3846631932,368614udh0d6g5e,https://shop114189088.youzan.com/v2/goods/368614udh0d6g5e,粉山（图为8寸）（需提前2天预定，下单前请先咨询),蛋糕烘焙,398.0,398.0,468.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/02/06/FojrwZjazY385oAFWfSKyjTFW-sy.jpg"",""size"":""826*826""},{""url"":""https://img.yzcdn.cn/upload_files/2025/02/06/FkI28Qc8voWv07o31yWSnDUBySMe.jpg"",""size"":""832*1110""}]","[{""name"":""夹心口味选择"",""options"":[{""name"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""name"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）""}]},{""name"":""尺寸"",""options"":[{""name"":""6寸"",""price"":398.0},{""name"":""8寸"",""price"":468.0}]}]","[{""sku_id"":25784693976,""price"":398.0,""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心"",""尺寸"":""6寸""},{""sku_id"":25784693977,""price"":468.0,""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心"",""尺寸"":""8寸""},{""sku_id"":14993128768,""price"":398.0,""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）"",""尺寸"":""6寸""},{""sku_id"":14993128769,""price"":468.0,""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果）"",""尺寸"":""8寸""}]",False,False,[],0,20,1,ok
3564542699,2oi3vqleiy848vo,https://shop114189088.youzan.com/v2/goods/2oi3vqleiy848vo,粉色贴贴熊小饼干慕斯（装饰需提前准备，下单前请咨询）,甜品,198.0,198.0,198.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2024/11/11/FsUZQ0EGYDoHcSluNBFLGW12t2GQ.jpg"",""size"":""828*1104""}]","[{""name"":""口味选择"",""options"":[{""name"":""巧克力树莓口味"",""price"":198.0},{""name"":""开心果树莓口味"",""price"":198.0}]}]","[{""sku_id"":25717980986,""price"":198.0,""口味选择"":""巧克力树莓口味""},{""sku_id"":25717980987,""price"":198.0,""口味选择"":""开心果树莓口味""}]",False,False,[],12,19,1,ok
3564136068,2fqrl3xe5qkm0ut,https://shop114189088.youzan.com/v2/goods/2fqrl3xe5qkm0ut,jellycat造型小饼干慕斯,甜品,158.0,158.0,158.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2024/11/11/Fuhd9N2liIJLO-x9Dora96HmJxte.jpg"",""size"":""828*829""}]","[{""name"":""口味"",""options"":[{""name"":""巧克力树莓口味"",""price"":158.0},{""name"":""开心果树莓口味"",""price"":158.0}]}]","[{""sku_id"":25717894506,""price"":158.0,""口味"":""巧克力树莓口味""},{""sku_id"":25717894507,""price"":158.0,""口味"":""开心果树莓口味""}]",False,False,[],28,19,1,ok
5828397485,3ni932esp530o3g,https://shop114189088.youzan.com/v2/goods/3ni932esp530o3g,顺风顺水,蛋糕烘焙,178.0,178.0,298.0,"[{""url"":""https://img01.yzcdn.cn/upload_files/2026/05/14/FtuBVhJfW0eyFhAbFT0TBr8IUzFL.jpg"",""size"":""828*1104""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":178.0},{""name"":""5寸"",""price"":238.0},{""name"":""6寸"",""price"":298.0}]},{""name"":""夹心选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]}]","[{""sku_id"":26150482808,""price"":178.0,""尺寸"":""4寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26150482809,""price"":178.0,""尺寸"":""4寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26150482810,""price"":178.0,""尺寸"":""4寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26150482812,""price"":178.0,""尺寸"":""4寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":26150482813,""price"":238.0,""尺寸"":""5寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26150482814,""price"":238.0,""尺寸"":""5寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26150482815,""price"":238.0,""尺寸"":""5寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26150482817,""price"":238.0,""尺寸"":""5寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":26150482818,""price"":298.0,""尺寸"":""6寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26150482819,""price"":298.0,""尺寸"":""6寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26150482820,""price"":298.0,""尺寸"":""6寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26150482822,""price"":298.0,""尺寸"":""6寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",False,False,[],1,239,1,ok
